pixel_name,Device,Hour,Users
#ADV#Sky#Technology&Computing#Telecommunication#UK#LP#MySky-IAF-Overview,Mobile,13,1
#ADV#Sky#Technology&Computing#Telecommunication#UK#LP#MySky-IAF-Overview,Mobile,15,2
#ADV#Sky#Technology&Computing#Telecommunication#UK#LP#MySky-IAF-Overview,Mobile,19,1
#ADV#Sky#Technology&Computing#Telecommunication#UK#LP#MySky-IAF-Overview,Mobile,20,2
#ADV#Sky#Technology&Computing#Telecommunication#UK#LP#MySky-IAF-Overview,Mobile,22,1
#ADV#SKY#Technology&Computing#Telecommunication#UK#LP#Shop_UnConditional,Mobile,17,1
#ADV#Sky#Telecoms#UK#CP#,Desktop,11,1
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,0,7
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,1,3
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,2,13
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,4,15
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,5,2
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,6,13
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,7,53
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,8,59
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,9,64
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,10,63
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,11,76
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,12,83
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,13,73
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,14,80
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,15,78
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,16,77
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,17,77
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,18,86
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,19,78
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,20,77
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,21,58
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,22,24
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Desktop,23,5
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,0,16
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,1,6
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,2,3
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,3,4
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,4,2
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,5,10
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,6,21
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,7,25
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,8,48
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,9,40
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,10,43
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,11,53
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,12,54
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,13,61
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,14,49
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,15,61
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,16,71
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,17,79
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,18,102
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,19,125
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,20,92
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,21,73
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,22,41
ADV_Sky_Entertainment_UK_CP_Now TV _CP_box,Mobile,23,18
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,0,469
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,1,181
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,2,204
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,3,51
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,4,156
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,5,54
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,6,170
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,7,415
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,8,608
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,9,743
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,10,913
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,11,"1,032"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,12,"1,139"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,13,"1,247"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,14,"1,284"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,15,"1,522"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,16,"1,923"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,17,"2,320"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,18,"2,876"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,19,"3,287"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,20,"3,113"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,21,"2,284"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,22,"1,138"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Desktop,23,629
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,0,432
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,1,189
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,2,110
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,3,57
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,4,60
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,5,144
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,6,309
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,7,507
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,8,782
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,9,925
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,10,"1,046"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,11,"1,207"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,12,"1,388"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,13,"1,568"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,14,"1,697"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,15,"2,192"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,16,"2,651"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,17,"3,238"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,18,"3,905"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,19,"4,334"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,20,"4,079"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,21,"2,965"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,22,"1,485"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_entertainment,Mobile,23,728
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,0,163
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,1,92
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,2,101
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,3,30
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,4,85
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,5,34
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,6,93
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,7,206
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,8,258
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,9,371
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,10,415
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,11,485
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,12,560
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,13,640
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,14,711
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,15,777
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,16,954
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,17,"1,141"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,18,"1,341"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,19,"1,531"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,20,"1,355"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,21,979
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,22,555
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Desktop,23,273
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,0,365
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,1,207
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,2,115
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,3,59
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,4,60
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,5,94
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,6,211
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,7,389
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,8,551
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,9,706
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,10,903
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,11,"1,029"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,12,"1,170"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,13,"1,332"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,14,"1,388"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,15,"1,693"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,16,"2,027"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,17,"2,431"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,18,"2,971"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,19,"3,281"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,20,"3,004"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,21,"2,339"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,22,"1,353"
ADV_Sky_Entertainment_UK_CP_Now TV _CP_movies,Mobile,23,707
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,0,34
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,1,36
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,2,12
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,3,27
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,4,32
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,5,44
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,6,89
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,7,223
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,8,447
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,9,599
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,10,675
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,11,751
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,12,749
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,13,783
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,14,680
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,15,694
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,16,670
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,17,648
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,18,696
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,19,726
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,20,632
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,21,494
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,22,223
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Desktop,23,96
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,0,74
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,1,32
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,2,17
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,3,15
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,4,30
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,5,71
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,6,158
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,7,261
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,8,416
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,9,504
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,10,510
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,11,523
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,12,525
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,13,485
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,14,532
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,15,537
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,16,631
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,17,626
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,18,748
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,19,741
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,20,744
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,21,590
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,22,270
ADV_Sky_Sky Broadband_Entertainment_UK_CP,Mobile,23,132
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,0,291
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,1,160
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,2,91
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,3,72
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,4,90
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,5,185
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,6,398
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,7,679
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,8,914
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,9,"1,163"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,10,"1,419"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,11,"1,660"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,12,"1,723"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,13,"1,811"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,14,"1,951"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,15,"2,044"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,16,"2,113"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,17,"2,350"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,18,"3,495"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,19,"3,970"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,20,"3,354"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,21,"2,385"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,22,"1,168"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Desktop,23,526
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,0,211
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,1,117
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,2,86
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,3,59
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,4,109
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,5,216
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,6,394
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,7,593
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,8,697
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,9,763
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,10,771
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,11,896
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,12,931
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,13,"1,007"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,14,"1,045"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,15,"1,226"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,16,"1,427"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,17,"1,656"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,18,"2,001"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,19,"2,322"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,20,"2,331"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,21,"1,846"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,22,"1,045"
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go,Mobile,23,418
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,0,1
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,1,17
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,3,6
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,4,17
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,5,6
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,6,17
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,7,4
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,8,6
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,9,5
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,10,12
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,11,2
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,12,3
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,13,15
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,14,14
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,15,3
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,16,5
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,17,6
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,18,8
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,19,5
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,20,10
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,21,7
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,22,2
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Desktop,23,1
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,0,28
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,1,13
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,2,9
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,3,7
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,4,12
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,5,37
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,6,95
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,7,182
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,8,235
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,9,282
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,10,278
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,11,306
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,12,310
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,13,319
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,14,289
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,15,321
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,16,323
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,17,338
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,18,436
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,19,367
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,20,328
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,21,268
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,22,168
ADV_Sky_Sky Broadband_Entertainment_UK_CP_Sky Go MOBILE,Mobile,23,69
ADV_Sky_Sky Broadband_Entertainment_UK_LP_Sky Go,Desktop,7,1
ADV_Sky_Sky Broadband_Entertainment_UK_LP_Sky Go,Mobile,9,1
ADV_Sky_Sky Broadband_Entertainment_UK_LP_Sky Go,Mobile,19,1
ADV_Sky_Sky Fibre Optics_Entertainment_UK_CP,Desktop,11,1
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,0,8
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,1,3
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,2,3
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,5,8
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,6,59
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,7,111
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,8,152
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,9,203
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,10,196
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,11,244
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,12,195
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,13,214
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,14,192
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,15,168
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,16,183
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,17,160
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,18,176
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,19,136
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,20,118
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,21,75
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,22,37
ADV_Sky_Sky Sport_Entertainment_UK_CP,Desktop,23,12
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,0,1
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,1,5
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,4,7
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,5,14
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,6,21
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,7,47
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,8,80
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,9,68
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,10,89
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,11,107
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,12,94
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,13,99
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,14,96
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,15,93
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,16,103
