Partner,Partner Id,Device,Date,Users,Users Clickbacks
Microsoft - Windows Developent,101902,Mobile (Android),08-May-16,801,879
Microsoft - Windows Developent,101902,Mobile (Android),09-May-16,457,519
Microsoft - Windows Developent,101902,Mobile (Android),10-May-16,377,416
Microsoft - Windows Developent,101902,Mobile (Android),11-May-16,539,583
Microsoft - Windows Developent,101902,Mobile (Android),12-May-16,397,432
Microsoft - Windows Developent,101902,Mobile (Android),13-May-16,455,537
Microsoft - Windows Developent,101902,Mobile (Android),14-May-16,586,649
Microsoft - Windows Developent,101902,Mobile (Android),15-May-16,626,698
Microsoft - Windows Developent,101902,Mobile (Android),16-May-16,740,796
Microsoft - Windows Developent,101902,Mobile (Android),17-May-16,785,862
Microsoft - Windows Developent,101902,Mobile (Android),18-May-16,468,519
Microsoft - Windows Developent,101902,Mobile (Android),19-May-16,364,421
Microsoft - Windows Developent,101902,Mobile (Android),20-May-16,531,574
Microsoft - Windows Developent,101902,Mobile (Android),21-May-16,623,671
Microsoft - Windows Developent,101902,Mobile (Android),22-May-16,634,682
Microsoft - Windows Developent,101902,Mobile (Android),24-May-16,604,669
Microsoft - Windows Developent,101902,Mobile (Android),25-May-16,437,469
Microsoft - Windows Developent,101902,Mobile (Android),26-May-16,609,751
Microsoft - Windows Developent,101902,Mobile (Android),27-May-16,798,981
Microsoft - Windows Developent,101902,Mobile (Android),28-May-16,509,614
Microsoft - Windows Developent,101902,Mobile (Android),29-May-16,410,482
Microsoft - Windows Developent,101902,Mobile (Android),30-May-16,310,542
Microsoft - Windows Developent,101902,Mobile (Android),31-May-16,422,821
Microsoft - Windows Developent,101902,Mobile (Android),01-Jun-16,421,689
Microsoft - Windows Developent,101902,Mobile (Android),02-Jun-16,551,727
Microsoft - Windows Developent,101902,Mobile (Android),03-Jun-16,370,496
Microsoft - Windows Developent,101902,Mobile (Android),04-Jun-16,311,408
Microsoft - Windows Developent,101902,Mobile (Android),05-Jun-16,536,670
Microsoft - Windows Developent,101902,Mobile (Android),06-Jun-16,449,538
Microsoft - Windows Developent,101902,Mobile (Android),07-Jun-16,466,541
Microsoft - Windows Developent,101902,Mobile (Android),08-Jun-16,707,811
Microsoft - Windows Developent,101902,Mobile (Android),09-Jun-16,605,708
Microsoft - Windows Developent,101902,Mobile (Android),10-Jun-16,636,752
Microsoft - Windows Developent,101902,Mobile (Android),11-Jun-16,475,569
Microsoft - Windows Developent,101902,Mobile (Android),12-Jun-16,689,799
Microsoft - Windows Developent,101902,Mobile (Android),13-Jun-16,424,508
Microsoft - Windows Developent,101902,Mobile (Android),14-Jun-16,509,617
Microsoft - Windows Developent,101902,Mobile (Android),15-Jun-16,577,681
Microsoft - Windows Developent,101902,Mobile (Android),16-Jun-16,559,639
Microsoft - Windows Developent,101902,Mobile (Android),17-Jun-16,604,703
Microsoft - Windows Developent,101902,Mobile (Android),18-Jun-16,687,790
Microsoft - Windows Developent,101902,Mobile (Android),19-Jun-16,548,625
Microsoft - Windows Developent,101902,Mobile (Android),20-Jun-16,430,503
Microsoft - Windows Developent,101902,Mobile (Android),21-Jun-16,507,592
Microsoft - Windows Developent,101902,Mobile (Android),22-Jun-16,604,712
Microsoft - Windows Developent,101902,Mobile (Android),23-Jun-16,363,415
Microsoft - Windows Developent,101902,Mobile (Android),24-Jun-16,573,632
Microsoft - Windows Developent,101902,Mobile (Android),25-Jun-16,389,452
Microsoft - Windows Developent,101902,Mobile (Android),26-Jun-16,492,584
Microsoft - Windows Developent,101902,Mobile (Android),27-Jun-16,283,331
Microsoft - Windows Developent,101902,Mobile (Android),28-Jun-16,445,496
Microsoft - Windows Developent,101902,Mobile (Android),29-Jun-16,442,504
Microsoft - Windows Developent,101902,Mobile (Android),30-Jun-16,365,413
Microsoft - Windows Developent,101902,Mobile (Android),01-Jul-16,323,366
Microsoft - Windows Developent,101902,Mobile (Android),02-Jul-16,161,188
Microsoft - Windows Developent,101902,Mobile (Android),03-Jul-16,237,284
Microsoft - Windows Developent,101902,Mobile (Android),04-Jul-16,115,137
Microsoft - Windows Developent,101902,Mobile (Android),05-Jul-16,188,244
Microsoft - Windows Developent,101902,Mobile (Android),06-Jul-16,139,183
Microsoft - Windows Developent,101902,Mobile (Android),07-Jul-16,258,302
Microsoft - Windows Developent,101902,Mobile (Android),08-Jul-16,249,330
Microsoft - Windows Developent,101902,Mobile (Android),09-Jul-16,164,210
Microsoft - Windows Developent,101902,Mobile (Android),10-Jul-16,94,144
Microsoft - Windows Developent,101902,Mobile (Android),11-Jul-16,362,423
Microsoft - Windows Developent,101902,Mobile (Android),12-Jul-16,302,363
Microsoft - Windows Developent,101902,Mobile (Android),13-Jul-16,247,276
Microsoft - Windows Developent,101902,Mobile (Android),14-Jul-16,185,241
Microsoft - Windows Developent,101902,Mobile (Android),15-Jul-16,363,448
Microsoft - Windows Developent,101902,Mobile (Android),16-Jul-16,231,287
Microsoft - Windows Developent,101902,Mobile (Android),17-Jul-16,173,217
Microsoft - Windows Developent,101902,Mobile (Android),18-Jul-16,864,943
Microsoft - Windows Developent,101902,Mobile (Android),19-Jul-16,707,799
Microsoft - Windows Developent,101902,Mobile (Android),20-Jul-16,804,913
Microsoft - Windows Developent,101902,Mobile (Android),22-Jul-16,"1,002","1,153"
Microsoft - Windows Developent,101902,Mobile (Android),23-Jul-16,929,"1,055"
Microsoft - Windows Developent,101902,Mobile (Android),24-Jul-16,908,"1,057"
Microsoft - Windows Developent,101902,Mobile (Android),25-Jul-16,695,803
Microsoft - Windows Developent,101902,Mobile (iOS),28-Apr-16,238,260
Microsoft - Windows Developent,101902,Mobile (iOS),29-Apr-16,83,94
Microsoft - Windows Developent,101902,Mobile (iOS),30-Apr-16,64,73
Microsoft - Windows Developent,101902,Mobile (iOS),01-May-16,130,142
Microsoft - Windows Developent,101902,Mobile (iOS),02-May-16,87,96
Microsoft - Windows Developent,101902,Mobile (iOS),03-May-16,110,121
Microsoft - Windows Developent,101902,Mobile (iOS),04-May-16,188,221
Microsoft - Windows Developent,101902,Mobile (iOS),05-May-16,141,167
Microsoft - Windows Developent,101902,Mobile (iOS),06-May-16,173,192
Microsoft - Windows Developent,101902,Mobile (iOS),07-May-16,188,209
Microsoft - Windows Developent,101902,Mobile (iOS),08-May-16,396,451
Microsoft - Windows Developent,101902,Mobile (iOS),09-May-16,241,262
Microsoft - Windows Developent,101902,Mobile (iOS),10-May-16,236,263
Microsoft - Windows Developent,101902,Mobile (iOS),11-May-16,300,330
Microsoft - Windows Developent,101902,Mobile (iOS),12-May-16,258,280
Microsoft - Windows Developent,101902,Mobile (iOS),13-May-16,177,195
Microsoft - Windows Developent,101902,Mobile (iOS),14-May-16,284,300
Microsoft - Windows Developent,101902,Mobile (iOS),15-May-16,371,400
Microsoft - Windows Developent,101902,Mobile (iOS),16-May-16,346,362
Microsoft - Windows Developent,101902,Mobile (iOS),17-May-16,368,417
Microsoft - Windows Developent,101902,Mobile (iOS),18-May-16,284,317
Microsoft - Windows Developent,101902,Mobile (iOS),19-May-16,249,257
Microsoft - Windows Developent,101902,Mobile (iOS),20-May-16,284,313
Microsoft - Windows Developent,101902,Mobile (iOS),21-May-16,420,441
Microsoft - Windows Developent,101902,Mobile (iOS),22-May-16,493,535
Microsoft - Windows Developent,101902,Mobile (iOS),24-May-16,349,382
Microsoft - Windows Developent,101902,Mobile (iOS),25-May-16,208,218
Microsoft - Windows Developent,101902,Mobile (iOS),26-May-16,251,261
Microsoft - Windows Developent,101902,Mobile (iOS),27-May-16,253,277
Microsoft - Windows Developent,101902,Mobile (iOS),28-May-16,185,199
Microsoft - Windows Developent,101902,Mobile (iOS),29-May-16,130,146
Microsoft - Windows Developent,101902,Mobile (iOS),30-May-16,68,74
Microsoft - Windows Developent,101902,Mobile (iOS),31-May-16,85,98
Microsoft - Windows Developent,101902,Mobile (iOS),01-Jun-16,121,131
Microsoft - Windows Developent,101902,Mobile (iOS),02-Jun-16,141,163
Microsoft - Windows Developent,101902,Mobile (iOS),03-Jun-16,101,116
Microsoft - Windows Developent,101902,Mobile (iOS),04-Jun-16,113,124
Microsoft - Windows Developent,101902,Mobile (iOS),05-Jun-16,119,128
Microsoft - Windows Developent,101902,Mobile (iOS),06-Jun-16,201,221
Microsoft - Windows Developent,101902,Mobile (iOS),07-Jun-16,208,226
Microsoft - Windows Developent,101902,Mobile (iOS),08-Jun-16,236,257
Microsoft - Windows Developent,101902,Mobile (iOS),09-Jun-16,243,263
Microsoft - Windows Developent,101902,Mobile (iOS),10-Jun-16,291,314
Microsoft - Windows Developent,101902,Mobile (iOS),11-Jun-16,276,301
Microsoft - Windows Developent,101902,Mobile (iOS),12-Jun-16,340,368
Microsoft - Windows Developent,101902,Mobile (iOS),13-Jun-16,207,215
Microsoft - Windows Developent,101902,Mobile (iOS),14-Jun-16,227,246
Microsoft - Windows Developent,101902,Mobile (iOS),15-Jun-16,261,276
Microsoft - Windows Developent,101902,Mobile (iOS),16-Jun-16,259,273
Microsoft - Windows Developent,101902,Mobile (iOS),17-Jun-16,268,295
Microsoft - Windows Developent,101902,Mobile (iOS),18-Jun-16,302,327
Microsoft - Windows Developent,101902,Mobile (iOS),19-Jun-16,269,284
Microsoft - Windows Developent,101902,Mobile (iOS),20-Jun-16,160,177
Microsoft - Windows Developent,101902,Mobile (iOS),21-Jun-16,181,192
Microsoft - Windows Developent,101902,Mobile (iOS),22-Jun-16,235,251
Microsoft - Windows Developent,101902,Mobile (iOS),23-Jun-16,126,135
Microsoft - Windows Developent,101902,Mobile (iOS),24-Jun-16,137,148
Microsoft - Windows Developent,101902,Mobile (iOS),25-Jun-16,174,190
Microsoft - Windows Developent,101902,Mobile (iOS),26-Jun-16,211,234
Microsoft - Windows Developent,101902,Mobile (iOS),27-Jun-16,95,106
Microsoft - Windows Developent,101902,Mobile (iOS),28-Jun-16,138,149
Microsoft - Windows Developent,101902,Mobile (iOS),29-Jun-16,124,131
Microsoft - Windows Developent,101902,Mobile (iOS),30-Jun-16,91,101
Microsoft - Windows Developent,101902,Mobile (iOS),01-Jul-16,108,127
Microsoft - Windows Developent,101902,Mobile (iOS),02-Jul-16,46,55
Microsoft - Windows Developent,101902,Mobile (iOS),03-Jul-16,70,90
Microsoft - Windows Developent,101902,Mobile (iOS),04-Jul-16,27,31
Microsoft - Windows Developent,101902,Mobile (iOS),05-Jul-16,80,85
Microsoft - Windows Developent,101902,Mobile (iOS),06-Jul-16,52,60
Microsoft - Windows Developent,101902,Mobile (iOS),07-Jul-16,97,107
Microsoft - Windows Developent,101902,Mobile (iOS),08-Jul-16,90,105
Microsoft - Windows Developent,101902,Mobile (iOS),09-Jul-16,74,80
Microsoft - Windows Developent,101902,Mobile (iOS),10-Jul-16,40,46
Microsoft - Windows Developent,101902,Mobile (iOS),11-Jul-16,114,126
Microsoft - Windows Developent,101902,Mobile (iOS),12-Jul-16,133,150
Microsoft - Windows Developent,101902,Mobile (iOS),13-Jul-16,79,85
Microsoft - Windows Developent,101902,Mobile (iOS),14-Jul-16,54,57
Microsoft - Windows Developent,101902,Mobile (iOS),15-Jul-16,110,123
Microsoft - Windows Developent,101902,Mobile (iOS),16-Jul-16,100,105
Microsoft - Windows Developent,101902,Mobile (iOS),17-Jul-16,91,93
Microsoft - Windows Developent,101902,Mobile (iOS),18-Jul-16,75,77
Microsoft - Windows Developent,101902,Mobile (iOS),19-Jul-16,170,191
Microsoft - Windows Developent,101902,Mobile (iOS),20-Jul-16,138,155
Microsoft - Windows Developent,101902,Mobile (iOS),22-Jul-16,144,167
Microsoft - Windows Developent,101902,Mobile (iOS),23-Jul-16,173,197
Microsoft - Windows Developent,101902,Mobile (iOS),24-Jul-16,220,234
Microsoft - Windows Developent,101902,Mobile (iOS),25-Jul-16,147,162
Microsoft Azure,1361,Desktop,28-Apr-16,21,21
Microsoft Azure,1361,Desktop,29-Apr-16,1,1
Microsoft Azure,1361,Desktop,30-Apr-16,4,4
Microsoft Azure,1361,Desktop,01-May-16,3,3
Microsoft Azure,1361,Desktop,02-May-16,4,4
Microsoft Azure,1361,Desktop,03-May-16,5,5
Microsoft Azure,1361,Desktop,04-May-16,2,2
Microsoft Azure,1361,Desktop,05-May-16,7,8
Microsoft Azure,1361,Desktop,06-May-16,5,5
Microsoft Azure,1361,Desktop,07-May-16,1,1
Microsoft Azure,1361,Desktop,08-May-16,2,2
Microsoft Azure,1361,Desktop,09-May-16,18,18
Microsoft Azure,1361,Desktop,10-May-16,5,5
Microsoft Azure,1361,Desktop,11-May-16,1,1
Microsoft Azure,1361,Desktop,12-May-16,9,9
Microsoft Azure,1361,Desktop,13-May-16,50,50
Microsoft Azure,1361,Desktop,15-May-16,3,3
Microsoft Azure,1361,Desktop,16-May-16,10,10
Microsoft Azure,1361,Desktop,17-May-16,6,9
Microsoft Azure,1361,Desktop,18-May-16,4,5
Microsoft Azure,1361,Desktop,19-May-16,7,7
Microsoft Azure,1361,Desktop,20-May-16,4,4
Microsoft Azure,1361,Desktop,21-May-16,10,10
Microsoft Azure,1361,Desktop,22-May-16,3,3
Microsoft Azure,1361,Desktop,24-May-16,9,10
Microsoft Azure,1361,Desktop,25-May-16,13,13
Microsoft Azure,1361,Desktop,26-May-16,25,25
Microsoft Azure,1361,Desktop,27-May-16,15,15
Microsoft Azure,1361,Desktop,29-May-16,1,1
Microsoft Azure,1361,Desktop,30-May-16,2,2
Microsoft Azure,1361,Desktop,31-May-16,10,10
Microsoft Azure,1361,Desktop,01-Jun-16,8,8
Microsoft Azure,1361,Desktop,02-Jun-16,5,5
Microsoft Azure,1361,Desktop,03-Jun-16,21,21
Microsoft Azure,1361,Desktop,04-Jun-16,2,2
Microsoft Azure,1361,Desktop,05-Jun-16,34,34
Microsoft Azure,1361,Desktop,06-Jun-16,2,2
Microsoft Azure,1361,Desktop,07-Jun-16,6,6
Microsoft Azure,1361,Desktop,08-Jun-16,2,2
Microsoft Azure,1361,Desktop,09-Jun-16,1,1
Microsoft Azure,1361,Desktop,10-Jun-16,2,2
Microsoft Azure,1361,Desktop,12-Jun-16,6,6
Microsoft Azure,1361,Desktop,13-Jun-16,16,16
Microsoft Azure,1361,Desktop,14-Jun-16,10,10
Microsoft Azure,1361,Desktop,15-Jun-16,1,1
Microsoft Azure,1361,Desktop,16-Jun-16,1,1
Microsoft Azure,1361,Desktop,17-Jun-16,6,6
Microsoft Azure,1361,Desktop,19-Jun-16,2,2
Microsoft Azure,1361,Desktop,20-Jun-16,10,11
Microsoft Azure,1361,Desktop,21-Jun-16,192,192
Microsoft Azure,1361,Desktop,22-Jun-16,59,60
Microsoft Azure,1361,Desktop,23-Jun-16,3,4
Microsoft Azure,1361,Desktop,24-Jun-16,2,2
Microsoft Azure,1361,Desktop,25-Jun-16,1,1
Microsoft Azure,1361,Desktop,26-Jun-16,7,7
Microsoft Azure,1361,Desktop,27-Jun-16,4,5
Microsoft Azure,1361,Desktop,28-Jun-16,5,6
Microsoft Azure,1361,Desktop,29-Jun-16,16,16
Microsoft Azure,1361,Desktop,30-Jun-16,1,1
Microsoft Azure,1361,Desktop,01-Jul-16,1,1
Microsoft Azure,1361,Desktop,03-Jul-16,2,3
Microsoft Azure,1361,Desktop,04-Jul-16,19,19
Microsoft Azure,1361,Desktop,05-Jul-16,6,6
Microsoft Azure,1361,Desktop,06-Jul-16,5,5
Microsoft Azure,1361,Desktop,07-Jul-16,7,7
Microsoft Azure,1361,Desktop,08-Jul-16,1,1
Microsoft Azure,1361,Desktop,10-Jul-16,4,4
Microsoft Azure,1361,Desktop,11-Jul-16,2,7
Microsoft Azure,1361,Desktop,12-Jul-16,1,1
Microsoft Azure,1361,Desktop,13-Jul-16,20,20
Microsoft Azure,1361,Desktop,14-Jul-16,3,3
Microsoft Azure,1361,Desktop,15-Jul-16,9,9
Microsoft Azure,1361,Desktop,16-Jul-16,16,16
Microsoft Azure,1361,Desktop,17-Jul-16,4,4
Microsoft Azure,1361,Desktop,18-Jul-16,5,5
Microsoft Azure,1361,Desktop,19-Jul-16,4,4
Microsoft Azure,1361,Desktop,20-Jul-16,8,8
Microsoft Azure,1361,Desktop,22-Jul-16,1,1
Microsoft Azure,1361,Desktop,23-Jul-16,2,2
Microsoft Azure,1361,Desktop,24-Jul-16,2,2
Microsoft Azure,1361,Desktop,25-Jul-16,3,3
Microsoft Azure,1361,Mobile (Android),28-Apr-16,1,1
Microsoft Azure,1361,Mobile (Android),02-May-16,1,1
Microsoft Azure,1361,Mobile (Android),14-May-16,1,2
Microsoft Azure,1361,Mobile (Android),24-May-16,1,1
Microsoft Azure,1361,Mobile (Android),01-Jun-16,1,1
Microsoft Azure,1361,Mobile (Android),16-Jun-16,1,2
Microsoft Azure,1361,Mobile (Android),27-Jun-16,1,1
Microsoft Azure,1361,Mobile (Android),15-Jul-16,1,1
Microsoft Azure,1361,Mobile (Android),23-Jul-16,1,1
Microsoft Azure,1361,Mobile (Android),25-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),05-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),06-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),08-May-16,2,4
Microsoft Azure,1361,Mobile (iOS),12-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),15-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),18-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),25-May-16,1,1
Microsoft Azure,1361,Mobile (iOS),01-Jun-16,1,2
Microsoft Azure,1361,Mobile (iOS),30-Jun-16,1,4
Microsoft Azure,1361,Mobile (iOS),01-Jul-16,1,2
Microsoft Azure,1361,Mobile (iOS),02-Jul-16,1,2
Microsoft Azure,1361,Mobile (iOS),04-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),14-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),15-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),18-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),20-Jul-16,1,1
Microsoft Azure,1361,Mobile (iOS),25-Jul-16,1,1
Microsoft Commercial,83430,Desktop,28-Apr-16,3,4
Microsoft Commercial,83430,Desktop,29-Apr-16,4,5
Microsoft Commercial,83430,Desktop,30-Apr-16,1,1
Microsoft Commercial,83430,Desktop,01-May-16,1,1
Microsoft Commercial,83430,Desktop,02-May-16,4,5
Microsoft Commercial,83430,Desktop,03-May-16,1,1
Microsoft Commercial,83430,Desktop,05-May-16,3,3
Microsoft Commercial,83430,Desktop,06-May-16,1,1
Microsoft Commercial,83430,Desktop,07-May-16,3,6
Microsoft Commercial,83430,Desktop,08-May-16,1,1
Microsoft Commercial,83430,Desktop,09-May-16,2,2
Microsoft Commercial,83430,Desktop,10-May-16,2,2
Microsoft Commercial,83430,Desktop,11-May-16,2,3
Microsoft Commercial,83430,Desktop,12-May-16,1,1
Microsoft Commercial,83430,Desktop,13-May-16,2,4
Microsoft Commercial,83430,Desktop,14-May-16,1,1
Microsoft Commercial,83430,Desktop,15-May-16,2,2
Microsoft Commercial,83430,Desktop,16-May-16,3,3
Microsoft Commercial,83430,Desktop,17-May-16,4,4
Microsoft Commercial,83430,Desktop,18-May-16,4,4
Microsoft Commercial,83430,Desktop,19-May-16,2,2
Microsoft Commercial,83430,Desktop,20-May-16,2,3
Microsoft Commercial,83430,Desktop,21-May-16,1,1
Microsoft Commercial,83430,Desktop,22-May-16,1,1
Microsoft Commercial,83430,Desktop,24-May-16,2,2
Microsoft Commercial,83430,Desktop,25-May-16,2,2
Microsoft Commercial,83430,Desktop,26-May-16,2,2
Microsoft Commercial,83430,Desktop,27-May-16,1,1
Microsoft Commercial,83430,Desktop,28-May-16,2,2
Microsoft Commercial,83430,Desktop,29-May-16,1,1
Microsoft Commercial,83430,Desktop,30-May-16,1,1
Microsoft Commercial,83430,Desktop,31-May-16,2,2
Microsoft Commercial,83430,Desktop,01-Jun-16,2,2
Microsoft Commercial,83430,Desktop,02-Jun-16,1,1
Microsoft Commercial,83430,Desktop,03-Jun-16,3,3
Microsoft Commercial,83430,Desktop,04-Jun-16,1,1
Microsoft Commercial,83430,Desktop,05-Jun-16,1,1
Microsoft Commercial,83430,Desktop,06-Jun-16,1,1
Microsoft Commercial,83430,Desktop,07-Jun-16,1,1
Microsoft Commercial,83430,Desktop,08-Jun-16,1,1
Microsoft Commercial,83430,Desktop,09-Jun-16,3,4
Microsoft Commercial,83430,Desktop,10-Jun-16,1,1
Microsoft Commercial,83430,Desktop,11-Jun-16,1,1
Microsoft Commercial,83430,Desktop,12-Jun-16,1,1
Microsoft Commercial,83430,Desktop,13-Jun-16,2,3
Microsoft Commercial,83430,Desktop,14-Jun-16,2,5
Microsoft Commercial,83430,Desktop,15-Jun-16,2,2
Microsoft Commercial,83430,Desktop,16-Jun-16,2,2
Microsoft Commercial,83430,Desktop,17-Jun-16,1,1
Microsoft Commercial,83430,Desktop,18-Jun-16,1,1
Microsoft Commercial,83430,Desktop,19-Jun-16,1,1
Microsoft Commercial,83430,Desktop,20-Jun-16,2,2
Microsoft Commercial,83430,Desktop,21-Jun-16,3,3
Microsoft Commercial,83430,Desktop,22-Jun-16,2,2
Microsoft Commercial,83430,Desktop,23-Jun-16,3,6
Microsoft Commercial,83430,Desktop,24-Jun-16,2,4
Microsoft Commercial,83430,Desktop,25-Jun-16,1,1
Microsoft Commercial,83430,Desktop,26-Jun-16,1,1
Microsoft Commercial,83430,Desktop,27-Jun-16,2,2
Microsoft Commercial,83430,Desktop,28-Jun-16,1,1
Microsoft Commercial,83430,Desktop,29-Jun-16,1,1
Microsoft Commercial,83430,Desktop,30-Jun-16,4,6
Microsoft Commercial,83430,Desktop,01-Jul-16,1,1
Microsoft Commercial,83430,Desktop,02-Jul-16,1,1
Microsoft Commercial,83430,Desktop,03-Jul-16,1,1
Microsoft Commercial,83430,Desktop,04-Jul-16,1,1
Microsoft Commercial,83430,Desktop,05-Jul-16,1,1
Microsoft Commercial,83430,Desktop,06-Jul-16,1,1
Microsoft Commercial,83430,Desktop,07-Jul-16,3,4
Microsoft Commercial,83430,Desktop,08-Jul-16,1,1
Microsoft Commercial,83430,Desktop,09-Jul-16,1,1
Microsoft Commercial,83430,Desktop,10-Jul-16,1,1
Microsoft Commercial,83430,Desktop,11-Jul-16,1,1
Microsoft Commercial,83430,Desktop,12-Jul-16,1,1
Microsoft Commercial,83430,Desktop,13-Jul-16,2,2
Microsoft Commercial,83430,Desktop,14-Jul-16,3,4
Microsoft Commercial,83430,Desktop,15-Jul-16,1,1
Microsoft Commercial,83430,Desktop,16-Jul-16,1,1
Microsoft Commercial,83430,Desktop,17-Jul-16,1,1
Microsoft Commercial,83430,Desktop,18-Jul-16,1,1
Microsoft Commercial,83430,Desktop,19-Jul-16,2,2
Microsoft Commercial,83430,Desktop,20-Jul-16,3,4
Microsoft Commercial,83430,Desktop,22-Jul-16,1,1
Microsoft Commercial,83430,Desktop,23-Jul-16,1,1
Microsoft Commercial,83430,Desktop,24-Jul-16,1,1
Microsoft Commercial,83430,Desktop,25-Jul-16,2,2
Microsoft Dynamics,100379,Desktop,28-Apr-16,24,33
Microsoft Dynamics,100379,Desktop,29-Apr-16,22,61
Microsoft Dynamics,100379,Desktop,30-Apr-16,9,9
Microsoft Dynamics,100379,Desktop,01-May-16,6,10
Microsoft Dynamics,100379,Desktop,02-May-16,26,32
Microsoft Dynamics,100379,Desktop,03-May-16,29,37
Microsoft Dynamics,100379,Desktop,04-May-16,11,16
Microsoft Dynamics,100379,Desktop,05-May-16,6,6
Microsoft Dynamics,100379,Desktop,06-May-16,15,16
Microsoft Dynamics,100379,Desktop,07-May-16,6,6
Microsoft Dynamics,100379,Desktop,08-May-16,11,12
Microsoft Dynamics,100379,Desktop,09-May-16,28,66
Microsoft Dynamics,100379,Desktop,10-May-16,15,17
Microsoft Dynamics,100379,Desktop,11-May-16,11,12
Microsoft Dynamics,100379,Desktop,12-May-16,19,20
Microsoft Dynamics,100379,Desktop,13-May-16,17,18
Microsoft Dynamics,100379,Desktop,14-May-16,4,7
Microsoft Dynamics,100379,Desktop,15-May-16,5,8
Microsoft Dynamics,100379,Desktop,16-May-16,10,12
Microsoft Dynamics,100379,Desktop,17-May-16,13,16
Microsoft Dynamics,100379,Desktop,18-May-16,10,12
Microsoft Dynamics,100379,Desktop,19-May-16,24,27
Microsoft Dynamics,100379,Desktop,20-May-16,15,20
Microsoft Dynamics,100379,Desktop,21-May-16,6,7
Microsoft Dynamics,100379,Desktop,22-May-16,7,8
Microsoft Dynamics,100379,Desktop,24-May-16,11,15
Microsoft Dynamics,100379,Desktop,25-May-16,12,14
Microsoft Dynamics,100379,Desktop,26-May-16,8,10
Microsoft Dynamics,100379,Desktop,27-May-16,6,6
Microsoft Dynamics,100379,Desktop,28-May-16,6,6
Microsoft Dynamics,100379,Desktop,29-May-16,5,6
Microsoft Dynamics,100379,Desktop,30-May-16,14,14
Microsoft Dynamics,100379,Desktop,31-May-16,9,9
Microsoft Dynamics,100379,Desktop,01-Jun-16,20,24
Microsoft Dynamics,100379,Desktop,02-Jun-16,11,12
Microsoft Dynamics,100379,Desktop,03-Jun-16,15,24
Microsoft Dynamics,100379,Desktop,04-Jun-16,7,7
Microsoft Dynamics,100379,Desktop,05-Jun-16,7,8
Microsoft Dynamics,100379,Desktop,06-Jun-16,10,26
Microsoft Dynamics,100379,Desktop,07-Jun-16,13,57
Microsoft Dynamics,100379,Desktop,08-Jun-16,12,57
Microsoft Dynamics,100379,Desktop,09-Jun-16,11,14
Microsoft Dynamics,100379,Desktop,10-Jun-16,7,8
Microsoft Dynamics,100379,Desktop,11-Jun-16,5,6
Microsoft Dynamics,100379,Desktop,12-Jun-16,3,3
Microsoft Dynamics,100379,Desktop,13-Jun-16,10,23
Microsoft Dynamics,100379,Desktop,14-Jun-16,11,11
Microsoft Dynamics,100379,Desktop,15-Jun-16,8,74
Microsoft Dynamics,100379,Desktop,16-Jun-16,9,12
Microsoft Dynamics,100379,Desktop,17-Jun-16,7,7
Microsoft Dynamics,100379,Desktop,18-Jun-16,8,9
Microsoft Dynamics,100379,Desktop,19-Jun-16,5,6
Microsoft Dynamics,100379,Desktop,20-Jun-16,7,9
Microsoft Dynamics,100379,Desktop,21-Jun-16,7,7
Microsoft Dynamics,100379,Desktop,22-Jun-16,9,13
Microsoft Dynamics,100379,Desktop,23-Jun-16,5,5
Microsoft Dynamics,100379,Desktop,24-Jun-16,4,4
Microsoft Dynamics,100379,Desktop,25-Jun-16,5,5
Microsoft Dynamics,100379,Desktop,26-Jun-16,4,4
Microsoft Dynamics,100379,Desktop,27-Jun-16,11,13
Microsoft Dynamics,100379,Desktop,28-Jun-16,8,41
Microsoft Dynamics,100379,Desktop,29-Jun-16,9,10
Microsoft Dynamics,100379,Desktop,30-Jun-16,6,6
Microsoft Dynamics,100379,Desktop,01-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,02-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,03-Jul-16,5,5
Microsoft Dynamics,100379,Desktop,04-Jul-16,6,6
Microsoft Dynamics,100379,Desktop,05-Jul-16,6,6
Microsoft Dynamics,100379,Desktop,06-Jul-16,8,8
Microsoft Dynamics,100379,Desktop,07-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,08-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,09-Jul-16,4,5
Microsoft Dynamics,100379,Desktop,10-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,11-Jul-16,6,6
Microsoft Dynamics,100379,Desktop,12-Jul-16,6,8
Microsoft Dynamics,100379,Desktop,13-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,14-Jul-16,14,20
Microsoft Dynamics,100379,Desktop,15-Jul-16,6,6
Microsoft Dynamics,100379,Desktop,16-Jul-16,3,3
