pixel_name,Device,Hour,Users
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Eating Complete,Mobile,20,789
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Eating Complete,Mobile,21,757
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Eating Complete,Mobile,22,535
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Eating Complete,Mobile,23,266
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,0,63
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,1,51
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,2,51
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,3,29
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,4,38
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,5,86
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,6,252
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,7,642
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,8,"1,068"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,9,"1,173"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,10,"1,267"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,11,"1,087"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,12,"1,151"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,13,"1,245"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,14,"1,219"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,15,973
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,16,570
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,17,438
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,18,431
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,19,469
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,20,459
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,21,338
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,22,245
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Desktop,23,151
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,0,136
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,1,83
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,2,62
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,3,68
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,4,64
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,5,168
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,6,359
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,7,428
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,8,408
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,9,393
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,10,467
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,11,505
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,12,447
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,13,495
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,14,557
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,15,571
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,16,543
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,17,635
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,18,739
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,19,797
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,20,897
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,21,817
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,22,564
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Are You Feeling,Mobile,23,286
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,0,39
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,1,35
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,2,29
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,3,18
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,4,22
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,5,67
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,6,183
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,7,461
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,8,799
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,9,870
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,10,871
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,11,810
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,12,820
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,13,885
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,14,923
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,15,746
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,16,397
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,17,312
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,18,307
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,19,313
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,20,317
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,21,238
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,22,164
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Desktop,23,104
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,0,89
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,1,48
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,2,41
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,3,46
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,4,50
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,5,107
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,6,237
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,7,328
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,8,301
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,9,261
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,10,319
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,11,323
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,12,297
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,13,348
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,14,373
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,15,363
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,16,372
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,17,409
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,18,472
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,19,519
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,20,594
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,21,569
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,22,426
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Much Do You Drink,Mobile,23,191
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,0,25
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,1,17
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,2,17
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,3,6
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,4,11
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,5,30
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,6,118
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,7,220
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,8,430
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,9,459
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,10,440
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,11,392
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,12,433
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,13,437
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,14,451
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,15,369
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,16,220
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,17,182
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,18,195
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,19,199
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,20,203
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,21,145
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,22,105
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Desktop,23,61
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,0,51
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,1,28
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,2,17
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,3,24
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,4,31
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,5,62
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,6,138
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,7,177
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,8,163
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,9,155
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,10,176
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,11,158
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,12,154
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,13,184
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,14,191
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,15,203
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,16,208
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,17,230
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,18,260
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,19,296
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,20,341
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,21,332
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,22,233
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_How Often Have You Drank More Than,Mobile,23,107
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,0,83
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,1,63
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,2,56
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,3,41
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,4,50
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,5,108
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,6,317
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,7,804
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,8,"1,336"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,9,"1,468"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,10,"1,553"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,11,"1,384"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,12,"1,397"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,13,"1,539"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,14,"1,504"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,15,"1,219"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,16,718
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,17,546
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,18,527
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,19,589
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,20,567
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,21,401
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,22,280
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Desktop,23,174
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,0,237
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,1,127
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,2,98
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,3,99
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,4,124
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,5,300
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,6,579
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,7,761
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,8,690
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,9,694
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,10,737
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,11,850
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,12,811
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,13,833
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,14,896
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,15,991
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,16,949
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,17,"1,138"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,18,"1,250"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,19,"1,410"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,20,"1,427"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,21,"1,313"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,22,845
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_LP,Mobile,23,454
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,0,63
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,1,43
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,2,44
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,3,24
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,4,27
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,5,71
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,6,204
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,7,530
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,8,892
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,9,"1,001"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,10,"1,069"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,11,953
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,12,"1,005"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,13,"1,029"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,14,"1,064"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,15,881
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,16,516
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,17,394
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,18,387
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,19,396
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,20,420
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,21,314
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,22,221
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Desktop,23,152
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,0,124
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,1,69
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,2,48
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,3,59
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,4,50
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,5,136
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,6,289
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,7,364
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,8,339
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,9,329
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,10,400
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,11,406
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,12,385
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,13,415
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,14,443
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,15,482
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,16,454
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,17,520
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,18,610
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,19,667
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,20,751
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,21,703
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,22,530
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Moving Complete,Mobile,23,260
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,0,62
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,1,44
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,2,45
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,3,23
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,4,27
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,5,74
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,6,208
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,7,532
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,8,907
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,9,"1,015"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,10,"1,074"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,11,971
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,12,"1,008"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,13,"1,054"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,14,"1,066"
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,15,891
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,16,519
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,17,399
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,18,396
ADV_COI_LawGovernment&Politics_UK_PHE_One You_Mobile Site_Physical Exercise,Desktop,19,398
